#SampleID	V2-arm-psoriasis-2C7	V2-arm-healthy-2A11	V2-arm-healthy-2B3	V2-arm-healthy-2B12	V2-arm-healthy-2B9	V2-elbow-psoriasis-2B6	V2-elbow-psoriasis-2B7	V2-arm-healthy-2B10	V2-arm-healthy-2A5	V2-elbow-psoriasis-2A9	V2-arm-healthy-2C4	V2-elbow-psoriasis-2B8	V2-arm-healthy-2B11	V2-arm-psoriasis-2C5	V2-arm-healthy-2A12	V2-arm-healthy-2A3	V2-elbow-psoriasis-partial-2A7	V2-arm-healthy-2A4	V2-arm-healthy-2B5	V2-arm-healthy-2C1	V2-arm-healthy-2C10	V2-arm-healthy-2C3	V2-arm-healthy-2A6	V2-arm-healthy-2C11	V2-arm-healthy-2B2	V2-arm-psoriasis-2A10	V2-arm-healthy-2B4	V2-arm-healthy-2B1	V2-elbow-psoriasis-partial-2A8	V2-arm-healthy-2C9	V2-arm-healthy-2C8	V2-arm-healthy-2C2	V2-elbow-psoriasis-2C6
4919_771.482_8.28	1315.3708737864079	1172.0	166.12815533980586	81.92621359223303	116.0621359223301	36.411650485436894	52.34174757281554	15.93009708737864	25.033009708737865	40.96310679611651	25.033009708737865	13.654368932038837	36.411650485436894	13.654368932038837	11.378640776699031	9.102912621359224	13.654368932038837	9.102912621359224	11.378640776699031	11.378640776699031	31.86019417475728	9.102912621359224	18.205825242718447	6.8271844660194185	9.102912621359224	20.481553398058256	9.102912621359224	9.102912621359224	11.378640776699031	20.481553398058256	6.8271844660194185	6.8271844660194185	6.8271844660194185
4918_283.174_3.7_ Enterodiol 	1343.027027027027	4324.945945945946	1608.972972972973	1.108108108108108	1365.1891891891894	41.0	1.108108108108108	1.108108108108108	192.8108108108108	14.405405405405405	264.8378378378378	6.648648648648647	255.972972972973	273.70270270270265	74.24324324324324	177.29729729729732	9.972972972972972	14.405405405405405	196.13513513513516	6.648648648648647	445.45945945945937	6.648648648648647	191.70270270270268	1.108108108108108	213.86486486486487	6.648648648648647	145.16216216216216	178.4054054054054	1.108108108108108	3.3243243243243237	4.4324324324324325	5.54054054054054	1.108108108108108
4917_873.556_8.55	1674.909090909091	897.5909090909091	98.0	55.68181818181818	33.40909090909091	77.95454545454545	28.95454545454545	24.5	37.86363636363637	42.31818181818182	40.09090909090909	8.909090909090908	15.590909090909092	17.818181818181817	17.818181818181817	13.363636363636365	26.72727272727273	11.136363636363637	11.136363636363637	6.6818181818181825	13.363636363636365	20.045454545454547	15.590909090909092	13.363636363636365	22.272727272727273	8.909090909090908	8.909090909090908	8.909090909090908	13.363636363636365	13.363636363636365	8.909090909090908	6.6818181818181825	4.454545454545454
4916_467.2_5.78_Clobetasol propionate_Clobetasol propionate	4917.833333333334	1434.5	307.1666666666667	41.16666666666667	41.16666666666667	34.833333333333336	82.33333333333334	22.16666666666667	19.0	31.66666666666667	15.833333333333336	12.666666666666668	19.0	22.16666666666667	12.666666666666668	22.16666666666667	9.5	15.833333333333336	15.833333333333336	12.666666666666668	15.833333333333336	15.833333333333336	9.5	9.5	12.666666666666668	9.5	15.833333333333336	6.333333333333334	12.666666666666668	15.833333333333336	9.5	12.666666666666668	3.166666666666667
4915_675.386_3.41	2006.666666666667	2242.333333333333	105.0	44.33333333333334	35.0	53.66666666666667	67.66666666666667	37.333333333333336	51.33333333333334	16.333333333333336	25.66666666666667	53.66666666666667	9.333333333333334	16.333333333333336	23.333333333333336	11.666666666666668	21.0	28.0	14.0	14.0	16.333333333333336	14.0	11.666666666666668	11.666666666666668	9.333333333333334	11.666666666666668	7.0	21.0	25.66666666666667	18.666666666666668	7.0	4.666666666666667	4.666666666666667
4914_412.746_3.3	2467.5	1340.5	87.5	63.0	31.5	38.5	42.0	45.5	21.0	21.0	14.0	14.0	21.0	14.0	24.5	21.0	10.5	10.5	10.5	17.5	31.5	10.5	10.5	10.5	14.0	7.0	14.0	14.0	10.5	7.0	10.5	7.0	17.5
4913_1062.787_8.1	5426.0	5430.0	410.0	280.0	256.0	308.0	130.0	18.0	12.0	16.0	10.0	8.0	8.0	76.0	8.0	84.0	52.0	8.0	14.0	8.0	20.0	8.0	6.0	6.0	194.0	74.0	6.0	14.0	10.0	12.0	16.0	4.0	16.0
4912_656.888_3.64	2802.9090909090905	1640.0	78.27272727272727	74.54545454545455	52.18181818181818	41.0	156.54545454545453	26.09090909090909	22.363636363636363	14.909090909090908	33.54545454545455	14.909090909090908	11.181818181818182	26.09090909090909	7.454545454545454	7.454545454545454	14.909090909090908	11.181818181818182	22.363636363636363	26.09090909090909	11.181818181818182	11.181818181818182	14.909090909090908	14.909090909090908	14.909090909090908	11.181818181818182	7.454545454545454	14.909090909090908	14.909090909090908	7.454545454545454	3.727272727272727	3.727272727272727	7.454545454545454
4911_287.11_2.7	2871.935483870968	993.483870967742	97.29032258064517	108.51612903225808	58.00000000000001	29.935483870967747	37.41935483870968	14.967741935483874	14.967741935483874	16.838709677419356	26.193548387096772	14.967741935483874	29.935483870967747	28.064516129032263	26.193548387096772	14.967741935483874	13.096774193548386	14.967741935483874	11.225806451612904	14.967741935483874	28.064516129032263	33.67741935483871	22.451612903225808	9.35483870967742	14.967741935483874	9.35483870967742	13.096774193548386	20.580645161290324	5.612903225806452	7.483870967741937	9.35483870967742	9.35483870967742	3.7419354838709684
4910_602.447_5.59	4864.0	2118.5	139.33333333333334	60.16666666666667	28.5	44.33333333333334	28.5	44.33333333333334	19.0	22.16666666666667	15.833333333333336	15.833333333333336	25.333333333333336	28.5	28.5	9.5	12.666666666666668	12.666666666666668	12.666666666666668	9.5	12.666666666666668	15.833333333333336	6.333333333333334	6.333333333333334	15.833333333333336	15.833333333333336	9.5	12.666666666666668	9.5	9.5	12.666666666666668	6.333333333333334	9.5
490_690.521_8.5_C43H67N3O4	2343.464912280702	1249.9473684210527	31.166666666666664	79.48245614035088	67.25438596491227	28.48245614035088	3.5789473684210527	53.385964912280706	12.824561403508772	25.649122807017545	29.97368421052632	23.859649122807017	17.0	9.245614035087721	4.324561403508772	11.929824561403509	36.23684210526316	7.903508771929824	6.114035087719297	4.473684210526316	22.66666666666667	12.675438596491228	26.24561403508772	12.526315789473687	11.035087719298243	20.57894736842105	0.5964912280701754	4.921052631578947	19.236842105263158	12.824561403508772	4.324561403508772	4.771929824561403	11.035087719298243
4909_784.454_3.09	2268.0	1578.0705882352938	118.16470588235296	60.98823529411765	114.35294117647058	30.494117647058825	102.9176470588235	22.87058823529412	11.43529411764706	30.494117647058825	19.058823529411768	15.247058823529413	7.623529411764706	15.247058823529413	19.058823529411768	7.623529411764706	26.682352941176468	15.247058823529413	15.247058823529413	38.117647058823536	11.43529411764706	19.058823529411768	22.87058823529412	7.623529411764706	19.058823529411768	11.43529411764706	3.811764705882353	15.247058823529413	7.623529411764706	7.623529411764706	11.43529411764706	11.43529411764706	3.811764705882353
4908_462.353_6.68	1999.8	1128.6	110.0	59.4	41.8	52.8	37.4	26.4	39.6	19.8	13.2	24.2	15.4	13.2	17.6	17.6	17.6	11.0	11.0	30.8	19.8	24.2	6.6000000000000005	8.8	15.4	13.2	11.0	8.8	15.4	17.6	6.6000000000000005	11.0	4.4
4907_780.521_6.66	2268.0	1376.8363636363636	96.21818181818182	61.85454545454545	36.654545454545456	29.78181818181818	87.05454545454546	32.07272727272727	36.654545454545456	22.90909090909091	11.454545454545455	27.49090909090909	29.78181818181818	11.454545454545455	13.745454545454544	6.872727272727272	9.163636363636364	16.036363636363635	20.618181818181817	16.036363636363635	16.036363636363635	20.618181818181817	32.07272727272727	13.745454545454544	13.745454545454544	13.745454545454544	9.163636363636364	6.872727272727272	6.872727272727272	4.581818181818182	4.581818181818182	4.581818181818182	4.581818181818182
4906_798.626_8.97	2268.0	1603.5304990757854	211.70794824399258	125.76709796672829	48.21072088724585	69.17190388170056	39.82624768946396	41.922365988909434	16.76894639556377	18.865064695009238	33.53789279112754	14.6728280961183	16.76894639556377	10.480591497227355	14.6728280961183	62.88354898336414	10.480591497227355	12.576709796672828	12.576709796672828	20.961182994454717	10.480591497227355	14.6728280961183	16.76894639556377	14.6728280961183	10.480591497227355	29.3456561922366	12.576709796672828	4.192236598890943	14.6728280961183	20.961182994454717	12.576709796672828	4.192236598890943	4.192236598890943
4905_513.313_3.66	2258.666666666667	1003.3333333333335	70.0	67.66666666666667	39.66666666666667	95.66666666666669	30.333333333333336	56.0	18.666666666666668	14.0	21.0	18.666666666666668	32.66666666666667	18.666666666666668	16.333333333333336	14.0	18.666666666666668	32.66666666666667	16.333333333333336	18.666666666666668	32.66666666666667	16.333333333333336	9.333333333333334	18.666666666666668	14.0	9.333333333333334	11.666666666666668	9.333333333333334	11.666666666666668	9.333333333333334	7.0	4.666666666666667	7.0
4904_570.384_6.06	4113.1974522292985	1172.0	166.7176220806794	37.32484076433121	67.18471337579618	99.53290870488323	34.83651804670913	24.883227176220807	12.441613588110403	27.371549893842893	14.929936305732484	17.418259023354565	14.929936305732484	9.953290870488322	19.906581740976645	7.464968152866242	14.929936305732484	12.441613588110403	14.929936305732484	12.441613588110403	9.953290870488322	14.929936305732484	9.953290870488322	9.953290870488322	14.929936305732484	19.906581740976645	14.929936305732484	24.883227176220807	14.929936305732484	7.464968152866242	4.976645435244161	7.464968152866242	7.464968152866242
4903_1375.513_7.47	2431.538461538461	1610.6153846153845	107.07692307692308	35.692307692307686	58.0	89.23076923076924	22.30769230769231	26.76923076923077	26.76923076923077	13.384615384615385	17.846153846153847	22.30769230769231	8.923076923076922	17.846153846153847	31.23076923076923	22.30769230769231	13.384615384615385	8.923076923076922	13.384615384615385	22.30769230769231	13.384615384615385	17.846153846153847	44.615384615384606	8.923076923076922	17.846153846153847	13.384615384615385	31.23076923076923	8.923076923076922	22.30769230769231	8.923076923076922	4.461538461538462	4.461538461538462	4.461538461538462
4902_514.358_4.51	1591.1999999999996	2217.6	141.6	184.8	26.4	38.4	81.6	57.6	21.6	12.0	19.2	9.6	16.8	16.8	19.2	12.0	28.8	9.6	12.0	21.6	24.0	12.0	7.199999999999998	12.0	40.8	7.199999999999998	16.8	7.199999999999998	12.0	4.8	7.199999999999998	16.8	4.8
4901_952.762_9.94	1748.0	1626.4	119.7	134.9	70.3	72.2	53.2	62.7	19.0	13.3	39.90000000000001	9.5	11.4	22.8	9.5	13.3	7.6	9.5	13.3	13.3	19.0	15.2	30.4	22.8	7.6	22.8	9.5	11.4	26.6	9.5	5.7	3.8	5.7
4900_795.545_10.05	1107.4375	583.625	319.0	59.8125	58.0	43.5	19.9375	61.625	12.6875	10.875	45.3125	29.0	10.875	14.5	25.375	10.875	10.875	23.5625	25.375	25.375	7.25	10.875	7.25	21.75	12.6875	19.9375	12.6875	5.4375	10.875	12.6875	9.0625	7.25	1.8125
48_666.988_9.41	1487.4729735080982	1116.1378450085138	98.0	56.81578426325586	61.49788143982893	53.47447827980834	24.11677820456975	17.420583693026572	24.23514037936087	25.147111234308795	33.657545638142004	14.59541440620916	15.561715439749731	9.14687363877559	9.523304161881756	30.41907892131628	17.348790242743434	8.353264958618777	22.279253950025733	78.16754445016433	20.977270027323485	40.524492139547775	31.11372906189364	4.656872450797925	32.24302063121213	15.439472537916286	4.8819546192531575	9.971528135271058	7.895339167623647	11.442323684314735	7.743990812972716	15.499623807072425	9.76778996554865
489_331.21_4.88_C13H26N6O4_Neoruscogenin	2448.1971830985917	1102.4788732394368	142.53521126760563	52.67605633802818	54.84507042253522	37.95774647887324	46.94366197183099	29.126760563380284	8.211267605633804	23.239436619718308	22.0	18.43661971830986	13.47887323943662	22.774647887323948	14.87323943661972	12.859154929577466	12.394366197183098	9.76056338028169	18.126760563380284	24.323943661971825	15.492957746478874	22.0	15.492957746478874	11.619718309859154	18.591549295774648	14.408450704225357	15.183098591549294	11.929577464788736	13.169014084507046	11.464788732394366	8.985915492957748	5.732394366197183	4.647887323943662
4899_680.985_8.67	1657.1739130434785	983.3478260869566	76.69565217391305	63.0	43.82608695652174	65.73913043478261	134.21739130434784	21.91304347826087	21.91304347826087	21.91304347826087	19.17391304347826	5.478260869565218	10.956521739130435	13.695652173913045	54.78260869565218	16.434782608695652	10.956521739130435	10.956521739130435	21.91304347826087	30.1304347826087	21.91304347826087	24.65217391304348	13.695652173913045	10.956521739130435	19.17391304347826	8.217391304347826	5.478260869565218	10.956521739130435	13.695652173913045	21.91304347826087	5.478260869565218	10.956521739130435	8.217391304347826
4898_478.27_3.5	2109.4814814814818	962.3703703703703	116.0	85.92592592592592	58.0	42.96296296296296	51.555555555555564	21.48148148148148	19.33333333333333	21.48148148148148	12.888888888888891	19.33333333333333	8.592592592592592	32.22222222222222	19.33333333333333	10.74074074074074	21.48148148148148	12.888888888888891	15.037037037037036	17.185185185185187	19.33333333333333	15.037037037037036	10.74074074074074	17.185185185185187	8.592592592592592	15.037037037037036	15.037037037037036	15.037037037037036	8.592592592592592	4.296296296296297	6.4444444444444455	2.1481481481481484	6.4444444444444455
4897_732.474_5.25	5077.636363636364	2024.7272727272727	94.90909090909092	79.0909090909091	58.0	92.27272727272728	21.090909090909093	18.454545454545453	15.818181818181818	36.90909090909091	13.181818181818182	18.454545454545453	10.545454545454547	18.454545454545453	26.363636363636363	18.454545454545453	10.545454545454547	21.090909090909093	10.545454545454547	15.818181818181818	15.818181818181818	18.454545454545453	7.909090909090909	13.181818181818182	15.818181818181818	13.181818181818182	10.545454545454547	7.909090909090909	10.545454545454547	7.909090909090909	5.272727272727273	5.272727272727273	2.6363636363636367
4896_982.62_7.48	2512.6	1271.6	115.6	61.2	54.4	119.0	34.0	71.39999999999998	20.4	20.4	20.4	30.6	17.0	20.4	10.2	13.6	20.4	10.2	17.0	10.2	34.0	23.8	17.0	17.0	10.2	13.6	27.2	17.0	6.8	10.2	6.8	6.8	6.8
4895_579.409_6.43	4338.0	1119.0	195.0	69.0	45.0	48.0	30.0	21.0	18.0	24.0	21.0	12.0	12.0	12.0	15.0	9.0	24.0	15.0	51.0	15.0	15.0	9.0	12.0	15.0	18.0	24.0	9.0	21.0	15.0	12.0	9.0	3.0	9.0
4894_580.441_7.54	2268.0	1937.1191135734075	81.6731301939058	92.14404432132963	35.601108033241	31.41274238227147	43.977839335180064	33.506925207756225	31.41274238227147	27.22437673130194	8.376731301939056	27.22437673130194	12.565096952908588	20.94182825484765	25.130193905817176	43.977839335180064	10.470914127423825	8.376731301939056	12.565096952908588	12.565096952908588	39.78947368421053	41.883656509695285	10.470914127423825	50.26038781163435	14.659279778393351	14.659279778393351	23.036011080332408	10.470914127423825	8.376731301939056	10.470914127423825	6.282548476454294	10.470914127423825	4.188365650969528
4893_560.501_7.77	34762.666666666664	1013.3333333333335	130.66666666666666	120.0	96.0	53.33333333333334	24.0	48.0	13.333333333333336	29.33333333333333	18.666666666666668	66.66666666666667	16.0	10.666666666666666	16.0	26.66666666666667	138.66666666666666	10.666666666666666	16.0	21.33333333333333	13.333333333333336	18.666666666666668	10.666666666666666	16.0	21.33333333333333	13.333333333333336	8.0	8.0	8.0	88.0	5.333333333333333	5.333333333333333	2.6666666666666665
4892_767.426_3.2	5090.0	1060.0	362.0	28.0	114.0	26.0	88.0	36.0	10.0	18.0	10.0	32.0	14.0	32.0	16.0	12.0	12.0	34.0	16.0	54.0	6.0	16.0	8.0	12.0	6.0	20.0	20.0	26.0	14.0	16.0	10.0	6.0	6.0
4891_975.661_9.34	1320.0	1132.5	140.0	67.5	87.5	37.5	45.0	15.0	22.5	32.5	17.5	17.5	20.0	17.5	10.0	27.5	17.5	7.5	20.0	10.0	15.0	25.0	10.0	7.5	12.5	10.0	10.0	7.5	17.5	15.0	15.0	2.5	2.5
4890_857.536_8.25	3822.166666666666	1124.8333333333333	87.83333333333331	96.33333333333331	76.5	53.83333333333333	28.33333333333333	17.0	36.83333333333333	36.83333333333333	19.83333333333333	17.0	11.333333333333332	28.33333333333333	8.5	14.166666666666664	17.0	14.166666666666664	11.333333333333332	14.166666666666664	19.83333333333333	19.83333333333333	8.5	11.333333333333332	17.0	8.5	8.5	5.666666666666666	17.0	11.333333333333332	11.333333333333332	8.5	8.5
488_101.071_9.31_C4H8N2O	1361.0666666666666	529.7333333333332	130.69333333333333	47.94666666666666	58.0	19.33333333333333	35.57333333333333	13.92	43.30666666666666	30.16	16.24	10.826666666666664	20.88	23.2	15.466666666666667	8.506666666666666	36.34666666666666	12.373333333333333	13.92	13.92	6.1866666666666665	12.373333333333333	30.93333333333333	9.28	13.146666666666668	13.146666666666668	10.053333333333333	10.826666666666664	14.693333333333333	34.026666666666664	17.013333333333332	3.8666666666666663	9.28
4889_252.143_2.36	1054.0	25165.666666666664	144.5	136.0	2.833333333333333	59.49999999999999	36.83333333333333	2.833333333333333	19.83333333333333	14.166666666666664	36.83333333333333	11.333333333333332	2.833333333333333	11.333333333333332	11.333333333333332	2.833333333333333	17.0	2.833333333333333	2.833333333333333	17.0	14.166666666666664	17.0	8.5	19.83333333333333	17.0	28.33333333333333	19.83333333333333	14.166666666666664	5.666666666666666	34.0	25.5	99.16666666666666	2.833333333333333
4888_513.786_3.38	26280.0	1023.0	153.0	54.0	51.0	126.0	186.0	12.0	15.0	69.0	12.0	15.0	15.0	12.0	18.0	21.0	126.0	15.0	24.0	84.0	12.0	63.0	15.0	9.0	12.0	9.0	36.0	9.0	27.0	24.0	3.0	6.0	18.0
4887_711.904_3.7	2012.4	2390.4	86.39999999999998	82.8	82.8	36.0	129.6	21.6	10.8	25.2	14.4	14.4	10.8	14.4	7.199999999999998	14.4	18.0	21.6	21.6	18.0	25.2	14.4	7.199999999999998	14.4	14.4	14.4	14.4	10.8	10.8	7.199999999999998	7.199999999999998	7.199999999999998	3.6
4886_553.443_9.02	2268.0	691.4899328859061	104.37583892617451	52.187919463087255	43.489932885906036	26.093959731543627	30.44295302013423	43.489932885906036	39.14093959731544	47.83892617449665	15.221476510067115	26.093959731543627	17.395973154362412	10.872483221476509	17.395973154362412	19.57046979865772	8.697986577181206	13.046979865771814	8.697986577181206	13.046979865771814	32.61744966442953	21.744966442953018	10.872483221476509	15.221476510067115	13.046979865771814	15.221476510067115	6.523489932885907	13.046979865771814	8.697986577181206	6.523489932885907	8.697986577181206	4.348993288590603	4.348993288590603
4885_644.955_8.47	1828.8529411764707	683.7352941176471	90.79411764705885	63.0	74.11764705882355	64.85294117647061	16.676470588235293	33.35294117647059	11.117647058823529	44.470588235294116	24.088235294117645	7.411764705882352	16.676470588235293	7.411764705882352	16.676470588235293	92.64705882352942	14.823529411764708	9.264705882352944	29.64705882352941	75.97058823529412	14.823529411764708	33.35294117647059	92.64705882352942	12.970588235294118	14.823529411764708	9.264705882352944	5.5588235294117645	11.117647058823529	9.264705882352944	3.7058823529411766	3.7058823529411766	7.411764705882352	27.794117647058826
4884_627.393_5.17	3327.537688442211	1172.0	119.75209380234507	29.44723618090452	45.152428810720274	47.11557788944724	29.44723618090452	15.705192629815743	19.631490787269684	21.594639865996648	17.668341708542712	17.668341708542712	29.44723618090452	27.484087102177554	9.815745393634842	21.594639865996648	17.668341708542712	11.77889447236181	9.815745393634842	15.705192629815743	13.742043551088774	11.77889447236181	25.520938023450583	19.631490787269684	13.742043551088774	5.889447236180905	15.705192629815743	9.815745393634842	17.668341708542712	9.815745393634842	7.8525963149078715	1.9631490787269683	3.9262981574539366
4883_613.452_6.17	1802.625	1061.625	197.125	99.75	47.5	26.125	28.5	30.875	19.0	9.5	16.625	11.875	26.125	23.75	19.0	19.0	26.125	11.875	11.875	19.0	16.625	21.375	9.5	7.125	11.875	9.5	9.5	11.875	11.875	4.75	9.5	26.125	2.375
4882_798.54_9.25	2592.0	1734.0	165.0	39.0	51.0	30.0	39.0	18.0	15.0	24.0	21.0	21.0	15.0	15.0	15.0	15.0	27.0	12.0	15.0	27.0	12.0	36.0	15.0	27.0	12.0	9.0	12.0	15.0	12.0	9.0	12.0	12.0	9.0
4881_520.58_9.67	2059.0	1292.5714285714284	153.28571428571428	62.14285714285714	58.0	53.85714285714285	33.14285714285714	33.14285714285714	12.428571428571427	29.0	16.57142857142857	20.714285714285708	16.57142857142857	8.285714285714285	8.285714285714285	24.857142857142854	12.428571428571427	8.285714285714285	16.57142857142857	12.428571428571427	12.428571428571427	37.285714285714285	29.0	8.285714285714285	16.57142857142857	12.428571428571427	33.14285714285714	8.285714285714285	8.285714285714285	20.714285714285708	8.285714285714285	8.285714285714285	8.285714285714285
4880_837.608_9.24	2105.1666666666665	1906.833333333333	107.66666666666666	39.66666666666666	79.33333333333333	59.49999999999999	34.0	19.83333333333333	22.666666666666664	17.0	14.166666666666664	17.0	25.5	22.666666666666664	8.5	31.166666666666664	34.0	11.333333333333332	22.666666666666664	8.5	14.166666666666664	11.333333333333332	45.33333333333333	11.333333333333332	11.333333333333332	17.0	14.166666666666664	8.5	11.333333333333332	22.666666666666664	5.666666666666666	11.333333333333332	5.666666666666666
487_687.263_4.88_C27H40N10O9	2359.478260869565	678.0	68.26086956521739	67.65217391304348	47.8695652173913	45.30434782608695	40.56521739130435	2.782608695652174	25.08695652173913	21.608695652173914	32.21739130434783	18.043478260869566	17.0	27.608695652173914	10.217391304347826	2.260869565217391	16.391304347826086	14.91304347826087	14.173913043478262	12.304347826086955	16.695652173913047	15.043478260869565	13.304347826086955	17.869565217391305	3.391304347826087	15.695652173913045	16.043478260869566	11.478260869565215	11.73913043478261	20.08695652173913	12.91304347826087	10.26086956521739	4.739130434782608
4879_257.248_8.86	2236.0	2092.0	122.0	126.0	84.0	20.0	26.0	16.0	10.0	34.0	10.0	20.0	24.0	16.0	6.0	14.0	16.0	18.0	20.0	12.0	8.0	10.0	20.0	8.0	26.0	14.0	8.0	16.0	12.0	38.0	30.0	10.0	4.0
4878_490.425_8.87_ .alpha.-Tocopheryl acetate 	3468.0	1002.0	96.0	162.0	78.0	75.0	27.0	87.0	15.0	15.0	12.0	12.0	27.0	12.0	12.0	36.0	30.0	12.0	12.0	15.0	9.0	15.0	9.0	15.0	9.0	18.0	18.0	3.0	12.0	66.0	9.0	3.0	6.0
4877_1178.87_8.5	2026.75	1702.25	247.5	82.5	134.75	52.25	49.5	13.75	44.0	52.25	13.75	16.5	13.75	19.25	11.0	11.0	30.25	13.75	19.25	11.0	19.25	16.5	13.75	8.25	11.0	11.0	8.25	8.25	5.5	11.0	16.5	11.0	11.0
4876_993.67_9.35	1411.2	1027.6	98.0	64.39999999999999	70.0	112.0	19.6	28.0	16.8	30.8	30.8	16.8	25.2	14.0	16.8	11.2	14.0	16.8	16.8	11.2	14.0	19.6	11.2	14.0	11.2	25.2	14.0	8.4	22.4	8.4	5.6	2.8	5.6
4875_543.512_6.14	1218.0	1380.0	204.0	66.0	48.0	48.0	18.0	30.0	24.0	36.0	12.0	18.0	12.0	30.0	24.0	12.0	30.0	18.0	18.0	12.0	6.0	12.0	6.0	12.0	12.0	18.0	6.0	12.0	6.0	12.0	6.0	12.0	6.0
4874_745.051_9.42	6787.666666666668	746.6666666666667	126.0	168.0	74.66666666666667	67.66666666666667	53.66666666666667	14.0	11.666666666666668	14.0	88.66666666666669	11.666666666666668	18.666666666666668	25.66666666666667	14.0	30.333333333333336	14.0	7.0	9.333333333333334	11.666666666666668	25.66666666666667	9.333333333333334	11.666666666666668	9.333333333333334	9.333333333333334	39.66666666666667	21.0	9.333333333333334	16.333333333333336	9.333333333333334	7.0	7.0	4.666666666666667
4873_616.391_4.6	2400.0	1402.0	162.0	48.0	40.0	20.0	28.0	28.0	32.0	18.0	40.0	12.0	14.0	12.0	18.0	20.0	20.0	22.0	10.0	10.0	18.0	20.0	8.0	16.0	8.0	12.0	6.0	6.0	14.0	12.0	4.0	6.0	8.0
4872_796.063_10.06	1987.5	1640.0	177.5	75.0	67.5	50.0	25.0	30.0	20.0	20.0	32.5	12.5	15.0	7.5	40.0	15.0	32.5	10.0	12.5	12.5	17.5	12.5	10.0	15.0	7.5	7.5	17.5	25.0	7.5	12.5	5.0	5.0	7.5
4871_1178.685_6.96	1513.1999999999996	3556.8	85.8	52.0	119.6	49.4	23.4	41.6	18.2	20.8	44.2	13.0	15.6	13.0	20.8	23.4	10.4	7.8	18.2	15.6	26.0	49.4	13.0	10.4	20.8	20.8	7.8	13.0	13.0	15.6	5.199999999999998	5.199999999999998	2.6
4870_666.429_3.37	1185.7777777777776	552.6111111111112	130.5	61.22222222222222	58.0	22.555555555555554	99.88888888888887	8.055555555555555	32.22222222222222	38.66666666666666	37.055555555555564	6.4444444444444455	12.888888888888891	30.61111111111111	9.666666666666666	6.4444444444444455	17.722222222222218	17.722222222222218	14.5	22.555555555555554	8.055555555555555	11.277777777777775	24.166666666666664	17.722222222222218	6.4444444444444455	25.777777777777782	24.166666666666664	19.33333333333333	19.33333333333333	11.277777777777775	11.277777777777775	17.722222222222218	3.2222222222222223
486_834.613_6.82_C37H83N7O13	1464.9599999999996	852.5999999999998	64.39999999999999	69.72	85.96	45.92	30.52	33.32	14.84	29.4	45.92	12.32	11.76	19.04	12.88	14.56	19.04	12.6	13.44	16.24	17.64	15.4	15.96	8.12	17.64	7.2799999999999985	14.84	8.959999999999997	11.48	15.12	7.0	4.48	8.12
4869_908.641_10.04	2574.555555555556	1237.2222222222224	221.0	37.77777777777778	49.11111111111111	20.777777777777782	24.555555555555554	17.0	13.222222222222221	17.0	24.555555555555554	17.0	28.33333333333333	7.5555555555555545	18.88888888888889	13.222222222222221	18.88888888888889	9.444444444444443	17.0	9.444444444444443	15.111111111111109	20.777777777777782	45.33333333333334	32.111111111111114	26.444444444444446	20.777777777777782	20.777777777777782	7.5555555555555545	7.5555555555555545	11.333333333333336	5.666666666666668	7.5555555555555545	5.666666666666668
4868_927.187_10.03	2064.3703703703704	1364.074074074074	42.96296296296296	60.148148148148145	58.0	94.51851851851852	25.777777777777782	51.555555555555564	21.48148148148148	34.37037037037037	40.814814814814824	10.74074074074074	23.62962962962963	12.888888888888891	12.888888888888891	10.74074074074074	15.037037037037036	2.1481481481481484	12.888888888888891	68.74074074074075	15.037037037037036	12.888888888888891	17.185185185185187	17.185185185185187	10.74074074074074	8.592592592592592	15.037037037037036	21.48148148148148	8.592592592592592	15.037037037037036	10.74074074074074	6.4444444444444455	2.1481481481481484
4867_311.17_2.46	1744.470588235294	1291.5294117647059	69.88235294117648	152.7058823529412	46.58823529411765	41.411764705882355	44.0	59.529411764705884	2.588235294117647	62.11764705882353	20.705882352941178	15.529411764705882	20.705882352941178	46.58823529411765	33.64705882352941	7.764705882352941	31.058823529411764	2.588235294117647	12.941176470588234	2.588235294117647	18.11764705882353	28.470588235294123	18.11764705882353	28.470588235294123	10.352941176470589	36.23529411764706	5.176470588235294	7.764705882352941	10.352941176470589	15.529411764705882	7.764705882352941	5.176470588235294	5.176470588235294
4866_406.231_3.12	2556.428571428572	910.7142857142856	132.85714285714286	42.857142857142854	49.28571428571429	81.42857142857143	87.85714285714286	17.142857142857142	17.142857142857142	23.57142857142857	8.571428571428571	85.71428571428571	17.142857142857142	30.0	15.0	25.714285714285715	12.857142857142858	10.714285714285714	12.857142857142858	23.57142857142857	15.0	15.0	25.714285714285715	12.857142857142858	8.571428571428571	15.0	6.428571428571429	8.571428571428571	19.285714285714285	6.428571428571429	4.285714285714286	6.428571428571429	25.714285714285715
4865_335.208_4.12	3582.0	2688.0	138.0	144.0	129.0	12.0	18.0	18.0	24.0	3.0	21.0	3.0	3.0	33.0	21.0	21.0	24.0	15.0	15.0	27.0	12.0	33.0	15.0	9.0	27.0	3.0	12.0	9.0	6.0	12.0	6.0	6.0	9.0
4864_797.018_7.72	1119.0	564.0	102.0	63.0	33.0	21.0	15.0	51.0	36.0	36.0	15.0	12.0	30.0	21.0	12.0	18.0	39.0	9.0	21.0	18.0	18.0	6.0	15.0	15.0	12.0	9.0	6.0	24.0	420.0	18.0	6.0	3.0	3.0
